state_hash,n_samples,regime,momentum,participation,mean_5d,median_5d,std_5d,min_5d,max_5d,hit_rate_5d,mean_10d,median_10d,std_10d,hit_rate_10d,mean_20d,median_20d,std_20d,hit_rate_20d,avg_mae_5d,median_mae_5d,worst_mae_5d,avg_mfe_5d,median_mfe_5d,best_mfe_5d,avg_mae_20d,avg_mfe_20d,confidence_score,risk_reward_5d,expectancy_5d,edge_class
Rr_Mc_Pn,70,range,cooling,neutral,0.8270788197586061,0.8318433430066474,2.151492666474697,-2.9712706585310533,6.052715730041768,61.42857142857143,0.8688807828400382,0.7757360467144427,2.422309242172014,67.14285714285714,1.130099991622265,0.6221203507533267,4.2113252526368035,54.285714285714285,-0.8771601436783519,-0.48547979996695906,-3.556895136767366,1.578799871716992,1.2355529792430513,6.052715730041768,-2.0196312708613884,3.5884484839481208,51.85056709267921,1.7998992351571392,0.631501008635931,strong_bullish
Rr_Mv_Pn,101,range,diverging,neutral,0.44246944940164823,0.5813332602367813,1.9711279712429055,-3.844131553875254,6.544113159179688,56.43564356435643,0.33368544316421167,0.3461643000205193,2.7774066741561216,53.46534653465347,0.4019680782382078,0.8094879518072289,4.02662139747149,59.4059405940594,-0.9367463248004736,-0.6597618064117043,-3.844131553875254,1.3572884488590424,1.1581129027637698,6.691180958467371,-2.520138464841733,3.1441814122978524,51.58721586642373,1.4489391769411468,0.35790696330440164,bullish
Rr_Mv_Pc,66,range,diverging,confirming,0.7416649988637037,0.6730389274411862,2.52892797460966,-3.842376025663615,8.972033350923216,60.60606060606061,0.7567133750010887,0.7990575024454349,3.472949634117933,59.09090909090909,3.3423125420868587,3.614244329275471,4.747691471787926,75.75757575757575,-0.8595523659929464,-0.3712933224846293,-3.842376025663615,1.6224315713920838,1.1113358188886084,8.972033350923216,-1.9074848428166902,4.834230520037314,45.714645387358665,1.8875308074079546,0.6446803233313143,strong_bullish
Rd_Mv_Pd,122,downtrend,diverging,distribution,0.24685036246214076,0.45006785718790854,2.1441425854972476,-8.04949904734457,5.791826757288249,59.01639344262295,0.5626601639585425,0.9972307263904178,2.731474300369316,63.934426229508205,0.8104133142134787,1.4922519983854368,4.354278053432739,63.114754098360656,-1.058431671502347,-0.6000518226711382,-8.04949904734457,1.330770875741212,1.0580400145818243,5.791826757288249,-2.7690686781265863,3.3849693002568864,45.40983606557377,1.2573044737524761,0.3515895039200812,bullish
Rr_Ma_Pc,77,range,accelerating,confirming,0.6992803008154604,0.7386815752493916,2.760799280855938,-8.995345705658462,5.383456810972744,57.14285714285714,1.173955234194681,0.8730862757688915,3.880210210670267,57.14285714285714,2.9945529350972184,3.709508881922675,5.331411067871565,72.72727272727273,-1.0646518675914518,-0.5223857131454427,-8.995345705658462,1.7543558162266961,1.1793930761243872,5.539559657695435,-2.212564295974981,5.034100991454744,45.345423606594245,1.6478211043724111,0.5462096660189183,bullish
Rr_Mc_Pd,145,range,cooling,distribution,0.29887738226630867,0.5408995097174991,2.091922884329861,-8.732360595251802,6.653342709588256,58.620689655172406,0.7107636708714914,0.9182938037174256,3.24558100064617,63.44827586206897,1.1424206643295123,0.6139184056562911,4.378746922289758,57.24137931034483,-0.8526748144000227,-0.2780134683304052,-8.732360595251802,1.2803924889503129,1.0995588945581736,6.653342709588256,-1.9724567898129297,3.459779075018939,45.172413793103445,1.5016187499935132,0.3977439496329324,bullish
Rr_Mc_Pa,159,range,cooling,accumulation,0.13040771182984973,0.3200511956893104,1.9017220289236985,-5.527580613365062,5.994150591684763,56.60377358490566,0.3146479258010423,0.470552290025195,2.441662513760381,57.23270440251572,1.5571867177979968,1.5983725377631743,3.7715476431139603,64.15094339622641,-0.9517431346084185,-0.5622518768851047,-5.527580613365062,1.0429173263252918,0.770588085184536,5.994150591684763,-1.9915614355023763,3.3021893421066735,43.9622641509434,1.095797057421786,0.1773099564861344,neutral
Rr_Mv_Pa,236,range,diverging,accumulation,0.3699126249936417,0.2599911692413613,2.1551370974648347,-6.329114043315364,7.363634976473723,54.23728813559322,0.7396867465995212,0.6001941838450282,3.0954867348572113,55.932203389830505,1.3144052788568155,0.7281545244947885,4.413433391217041,55.932203389830505,-0.9799124924727559,-0.6062412945063576,-6.329114043315364,1.4034754497306103,1.1250760706548653,7.363634976473723,-2.139150061517795,3.546766380616531,43.41201949720367,1.4322456959284358,0.3127724931290698,neutral
Rr_Ma_Pa,248,range,accelerating,accumulation,0.28555726040825885,0.28170119824167783,2.1804002494064263,-8.081437053396632,8.244967617478496,55.64516129032258,0.4923098038132475,0.2808215816081827,3.1033426432161897,57.25806451612904,1.5923422906111393,1.2007957956671194,4.645099424184313,60.88709677419355,-0.9314502214353085,-0.49181988066049503,-8.081437053396632,1.30077313706199,0.864949876517863,8.244967617478496,-1.8974194830423778,3.579345163914038,43.387096774193544,1.396503116460241,0.3106740667607687,bullish
Ru_Mv_Pc,239,uptrend,diverging,confirming,0.3107572892022781,0.2103352297959218,2.555168517650842,-9.997561419832254,8.836908151684934,55.23012552301255,0.9421213897477377,0.4737219632833591,3.5995768734647693,57.74058577405857,1.2358937047491436,0.3465300850562713,5.144196718620098,51.04602510460251,-1.1867763471045059,-0.6529670353536066,-9.997561419832254,1.492204080188895,0.9435278157273744,9.179002401037348,-2.4092816728594206,4.3205546241025115,43.13807531380753,1.2573591341195591,0.29282790562657746,bullish
